,flux
EX_ni2_e,0.0
EX_nmn_e,0.0
EX_no2_e,0.0
EX_no3_e,0.0
EX_no_e,0.0
EX_novbcn_e,0.0
EX_o2_e,-1.2472727272727275
EX_o2s_e,0.0
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_octa_e,0.0
EX_orn_e,-7.809020413746975e-19
EX_orot_e,0.0
EX_pacald_e,0.0
EX_peamn_e,0.0
EX_phe__L_e,-4.225391235056041e-18
EX_pheme_e,0.0
EX_pi_e,0.0
EX_pnto__R_e,0.0
EX_ppa_e,0.0
EX_ppal_e,0.0
EX_pppn_e,0.0
EX_ppt_e,0.0
EX_pro__L_e,0.0
EX_progly_e,0.0
EX_psclys_e,0.0
EX_pser__L_e,0.0
EX_ptrc_e,0.0
EX_pydam_e,-5.2341795980329916e-21
EX_pydx_e,0.0
EX_pydxn_e,0.0
EX_pyr_e,0.0
EX_quin_e,0.0
EX_r5p_e,0.0
EX_rfamp_e,0.0
EX_rib__D_e,0.0
EX_rmn_e,0.0
EX_sbt__D_e,0.0
EX_sel_e,0.0
EX_ser__D_e,0.0
EX_ser__L_e,0.0
EX_skm_e,0.0
EX_slnt_e,0.0
EX_so2_e,0.0
EX_so3_e,0.0
EX_so4_e,0.0
EX_spmd_e,0.0
EX_sq_e,0.0
EX_succ_e,0.0
EX_sucr_e,0.0
EX_sulfac_e,0.0
EX_tartr__D_e,0.0
EX_tartr__L_e,0.0
EX_taur_e,0.0
EX_tcynt_e,0.0
EX_thm_e,0.0
EX_thr__L_e,-5.785904376648953e-18
EX_thrp_e,0.0
EX_thym_e,9.309094037559955e-19
EX_thymd_e,0.0
EX_tma_e,0.0
EX_tmao_e,0.0
EX_tre_e,0.0
EX_trp__L_e,-1.2964335242948622e-18
EX_tsul_e,0.0
EX_ttdca_e,0.0
EX_ttdcea_e,0.0
EX_ttrcyc_e,0.0
EX_tungs_e,0.0
EX_tym_e,0.0
EX_tyr__L_e,0.0
EX_tyrp_e,0.0
EX_uacgam_e,0.0
EX_udpacgal_e,0.0
EX_udpg_e,0.0
EX_udpgal_e,0.0
EX_udpglcur_e,-2.4287888528141425e-18
EX_ump_e,0.0
EX_ura_e,0.0
EX_urate_e,0.0
EX_urea_e,0.0
EX_uri_e,0.0
EX_val__L_e,0.0
EX_xan_e,0.0
EX_xmp_e,0.0
EX_xtsn_e,0.0
EX_xyl__D_e,0.0
EX_xylu__L_e,0.0
EX_zn2_e,0.0
F1PP,0.0
F6PA,0.6236363636363639
F6PP,0.0
F6Pt6_2pp,0.0
F6Ptex,0.0
FA100ACPHi,1.9213605343967857e-18
FA120ACPHi,-1.0111132208032988e-33
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,-3.47349231706938e-18
FA80ACPHi,0.0
FACOAE100,-1.9213605343967857e-18
FACOAE120,0.0
FACOAE140,0.0
FACOAE141,0.0
FACOAE160,0.0
FACOAE161,0.0
FACOAE180,-8.34266738137054e-18
FACOAE181,0.0
FACOAE60,0.0
FACOAE80,0.0
FACOAL100t2pp,0.0
FACOAL120t2pp,1.0111132208032988e-33
FACOAL140t2pp,0.0
FACOAL141t2pp,0.0
FACOAL160t2pp,0.0
FACOAL161t2pp,-6.946984634138761e-18
FACOAL180t2pp,0.0
FACOAL181t2pp,0.0
FACOAL60t2pp,0.0
FACOAL80t2pp,0.0
FADRx,0.0
FADRx2,0.0
FADt,0.0
FADtex,0.0
FALDH2,0.0
FALDtex,0.0
FALDtpp,0.0
FALGTHLs,0.0
FBA,0.0
FBA3,-1.2030648303039925e-18
FBP,0.0
FCI,0.0
FCLK,0.0
FCLPA,0.0
FCLT,1.3085448995105823e-21
FDH4pp,-5.234179598043486e-21
FDH5pp,0.0
FDMO,0.0
FDMO2,0.0
FDMO3,0.0
FDMO4,0.0
FDMO6,0.0
FE2abcpp,0.0
FE2t2pp,0.0
FE2t3pp,-3.1918520093611526e-19
FE2tex,0.0
FE2tpp,0.0
FE3DCITR5,0.0
FE3DCITabcpp,-4.602047499385567e-33
FE3DCITexs,0.0
FE3DCITtonex,-4.602047499385567e-33
FE3DHBZS3R,0.0
FE3DHBZStonex,0.0
FE3HOXR1,0.0
FE3HOXR2,0.0
FE3HOXR3,0.0
FE3HOXUtex,0.0
FE3HOXUtpp,0.0
FE3HOXabcpp,0.0
FE3HOXexs,0.0
FE3HOXtonex,0.0
FE3Ri,-8.71737355475114e-20
FE3abcpp,0.0
FE3tex,3.1918520093611526e-19
FECRMR1,0.0
FECRMR2,0.0
FECRMR3,0.0
FECRMUtex,0.0
FECRMUtpp,0.0
FECRMabcpp,0.0
FECRMexs,0.0
FECRMtonex,0.0
FEENTERES,0.0
FEENTERR1,2.6170897990164958e-21
FEENTERR2,0.0
FEENTERR3,0.0
FEENTERR4,0.0
FEENTERabcpp,0.0
FEENTERexs,0.0
FEENTERtex,0.0
FEENTERtonex,0.0
FEENTERtpp,0.0
FEOXAMR1,0.0
FEOXAMR2,0.0
FEOXAMR3,0.0
FEOXAMUtex,0.0
FEOXAMUtpp,0.0
FEOXAMabcpp,0.0
FEOXAMexs,0.0
FEOXAMtonex,0.0
FEROpp,-7.979630023402882e-20
FESD1s,1.3900190033403528e-33
FESD2s,-1.3900190033403528e-33
FESR,0.0
FHL,0.0
FLDR2,0.0
FLVR,0.0
FLVRx,0.0
FMNAT,0.0
FMNRx,0.0
FMNRx2,0.0
FMNt,0.0
FMNtex,0.0
FOMETRi,0.0
FORCT,0.0
FORt2pp,0.0
FORtex,0.0
FORtppi,-5.234179598043486e-21
FRD2,0.0
FRD3,0.0
FRUK,0.0
FRULYSDG,0.0
FRULYSE,0.0
FRULYSK,0.0
FRULYSt2pp,0.0
FRULYStex,0.0
FRUURt2rpp,0.0
FRUURtex,0.0
FRUpts2pp,0.0
FRUptspp,0.0
FRUtex,0.0
FTHFD,-5.234179598024888e-21
FTHFLi,0.0
FUCtex,0.0
FUCtpp,0.0
FUM,-3.3687097742139453e-17
FUMt1pp,0.0
FUMt2_2pp,0.0
FUMt2_3pp,0.0
FUMtex,0.0
FUSAtex,0.0
FUSAtpp,0.0
Ftex,0.0
Ftpp,0.0
G1PACT,0.0
G1PP,0.0
G1PPpp,0.0
G1PTT,0.0
G1Ptex,0.0
G1SAT,0.0
G2PP,0.0
G2PPpp,0.0
G3PAT120,1.3481509610710651e-33
G3PAT140,0.0
G3PAT141,0.0
G3PAT160,0.0
G3PAT161,1.736746158534692e-18
G3PAT180,0.0
G3PAT181,0.0
G3PCabcpp,0.0
G3PCtex,0.0
G3PD2,-6.506245587492737e-18
G3PD5,0.0
G3PD6,0.0
G3PD7,0.0
G3PEabcpp,0.0
G3PEtex,0.0
G3PGabcpp,0.0
G3PGtex,0.0
G3PIabcpp,0.0
G3PItex,0.0
G3PSabcpp,0.0
G3PStex,0.0
G3PT,0.0
G5SADs,0.0
G5SD,0.0
G6PDA,-1.294555791703639e-18
G6PDH2r,0.0
G6PP,0.0
G6Pt6_2pp,0.0
G6Ptex,0.0
GAL1PPpp,0.0
GAL1Ptex,0.0
GALBDtex,0.0
GALCTD,0.0
GALCTLO,0.0
GALCTND,0.0
GALCTNLt2pp,0.0
GALCTNLtex,0.0
GALCTNt2pp,0.0
GALCTNtex,0.0
GALCTt2rpp,0.0
GALCTtex,0.0
GALKr,0.0
GALM2pp,0.0
GALS3,0.0
GALT1,0.0
GALTptspp,0.0
GALTtex,0.0
GALURt2rpp,0.0
GALURtex,0.0
GALUi,0.0
GALabcpp,0.0
GALt2pp,0.0
GALtex,0.0
GAM6Pt6_2pp,0.0
GAMAN6Ptex,0.0
GAMptspp,0.0
GAMtex,0.0
GAPD,1.2472727272727278
GAPP,0.0
GARFT,0.0
GART,0.0
GBBTNtex,0.0
GCALDD,0.0
GDMANE,0.0
GDPDPK,0.0
GDPMNH,0.0
GDPMNP,0.0
GDPTPDP,0.0
GDPtex,0.0
GF6PTA,0.0
GGGABADr,0.0
GGGABAH,0.0
GGPTRCO,0.0
GGPTRCS,0.0
GHBDHx,0.0
GHMT2r,7.74548263719149e-18
GK1,5.160877612003137e-18
GLBRAN2,0.0
GLCATr,0.0
GLCDpp,0.0
GLCNt2rpp,0.0
GLCNtex,0.0
GLCP,-3.619024438035484e-18
GLCP2,0.0
GLCRAL,0.0
GLCRD,0.0
GLCRt2rpp,0.0
GLCRtex,0.0
GLCS1,0.0
GLCTR1,0.0
GLCTR2,0.0
GLCTR3,0.0
GLCUR1Ptex,-2.428788852814142e-18
GLCURt2rpp,5.135813185032629e-34
GLCURtex,0.0
GLCabcpp,0.0
GLCptspp,0.6236363636363639
GLCt2pp,0.0
GLCtex_copy1,0.6236363636363639
GLCtex_copy2,0.0
GLDBRAN2,0.0
GLGC,0.0
GLNS,0.0
GLNabcpp,0.0
GLNtex,0.0
GLTPD,0.0
GLU5K,0.0
GLUABUTt7pp,0.0
GLUCYS,0.0
GLUDC,0.0
GLUDy,-6.07637669909954e-17
GLUN,0.0
GLUNpp,0.0
GLUPRT,0.0
GLUR,0.0
GLUSy,0.0
GLUTRR,0.0
GLUTRS,0.0
GLUabcpp,0.0
GLUt2rpp,-5.234179598055277e-21
GLUt4pp,0.0
GLUtex,0.0
GLXCL,0.0
GLYALDtex,0.0
GLYALDtpp,0.0
GLYAT,0.0
GLYBabcpp,0.0
GLYBt2pp,0.0
GLYBt3pp,0.0
GLYBtex,0.0
GLYC2Pabcpp,0.0
GLYC2Ptex,0.0
GLYC3Pabcpp,0.0
GLYC3Pt6pp,-2.1774852051807186e-18
GLYC3Ptex,0.0
GLYCAt2rpp,0.0
GLYCAtex,0.0
GLYCDx,5.416706569668743e-18
GLYCK,0.0
GLYCK2,0.0
GLYCL,-6.227124592271496e-18
GLYCLTDx,0.0
GLYCLTDy,0.0
GLYCLTt2rpp,0.0
GLYCLTt4pp,0.0
GLYCLTtex,0.0
GLYCTO2,0.0
GLYCTO3,0.0
GLYCTO4,0.0
GLYCtex,0.0
GLYCtpp,-1.2453728789834736e-18
GLYK,0.0
GLYOX,0.0
GLYOX3,0.0
GLYt2pp,0.0
GLYt4pp,0.0
GLYtex,0.0
GLYtpp,0.0
GMAND,0.0
GMHEPAT,0.0
GMHEPK,0.0
GMHEPPA,0.0
GMPN,0.0
GMPR,4.0731369462147076e-33
GMPS,1.7009370262617734e-17
GMPS2,-1.1499797708424553e-17
GMPtex,0.0
GND,0.0
GNK,-1.0257670355975497e-32
GNP,0.0
GOFUCR,0.0
GP4GH,0.0
GPDDA1,0.0
GPDDA1pp,0.0
GPDDA2,0.0
GPDDA2pp,0.0
GPDDA3,0.0
GPDDA3pp,0.0
GPDDA4,4.171333690685269e-18
GPDDA4pp,0.0
GPDDA5,-5.135813185032629e-34
GPDDA5pp,0.0
GRTT,0.0
GRXR,0.0
GSNK,0.0
GSNt2pp,0.0
GSNt3pp,0.0
GSNtex,0.0
GSPMDA,0.0
GSPMDS,0.0
GTHOXtex,0.0
GTHOr,0.0
GTHPi,0.0
GTHRDHpp,-5.2341795980329916e-21
GTHRDabc2pp,-5.2341795980329916e-21
GTHRDabcpp,0.0
GTHRDtex,0.0
GTHS,0.0
GTPCI,0.0
GTPCII2,0.0
GTPDPDP,0.0
GTPDPK,0.0
GTPHs,0.0
GTPtex,0.0
GUACYC,0.0
GUAD,0.0
GUAPRT,0.0
GUAt2pp,0.0
GUAtex,-1.319466898069553e-33
GUAtpp,-1.319466898069553e-33
GUI1,0.0
GUI2,0.0
GUR1PPpp,5.135813185032629e-34
H2O2tex,-1.966296092349537e-32
H2Otex,-1.247272727272727
H2Otpp,-1.247272727272727
H2SO,0.0
H2St1pp,0.0
H2Stex,0.0
H2tex,0.0
H2tpp,0.0
HACD1,-3.320094597089302e-18
HACD2,-3.3200945970893026e-18
HACD3,-3.3200945970893026e-18
HACD4,0.0
HACD5,6.946984634138758e-18
HACD6,6.946984634138761e-18
HACD7,6.946984634138761e-18
HACD8,0.0
HADPCOADH3,1.966296092349537e-32
HBZOPT,-7.686375452276267e-33
HCINNMt2rpp,0.0
HCINNMtex,0.0
HCO3E,0.0
HCXA_B,0.0
HCXA_G,0.0
HCXB_G,0.0
HCXB_HPPx,0.0
HCXB_HPPy,0.0
HCXB_PPx,0.0
HCXB_PPy,0.0
HCYSMT,0.0
HCYSMT2,1.755198803816628e-18
HDCAtexi,0.0
HDCEAtexi,0.0
HEMEOS,-3.925634698522409e-21
HEPK1,0.0
HEPK2,0.0
HEPT1,0.0
HEPT2,0.0
HEPT3,0.0
HEPT4,0.0
HETZK,0.0
HEX1,-1.2040982862449914e-17
HEX4,0.0
HEX7,0.0
HEXt2rpp,0.0
HG2abcpp,0.0
HG2t3pp,0.0
HG2tex,0.0
HISTD,0.0
HISTP,0.0
HISabcpp,0.0
HISt2rpp,2.1607068927198435e-18
HIStex,0.0
HKNDDH,0.0
HKNTDH,0.0
HMBS,0.0
HMPK1,0.0
HOMt2pp,4.959269606797131e-33
HOMtex,-4.959269606797131e-33
HOPNTAL,0.0
HPACOAT,0.0
HPPK2,0.0
HPPPNDO,0.0
HPPPNt2rpp,0.0
HPPPNtex,0.0
HPYRI,0.0
HPYRP,-3.0814879110195774e-33
HPYRRx,0.0
HPYRRy,0.0
HSDy,-4.959269606797131e-33
HSK,0.0
HSST,0.0
HSTPT,0.0
HXAND,-2.1860374883669783e-18
HXAtex,0.0
HXCT,0.0
HXPA_M,0.0
HXPA_S,0.0
HXPRT,0.0
HYD1pp,0.0
HYD2pp,0.0
HYD3pp,0.0
HYPOE,0.0
HYXNtex,0.0
HYXNtpp,0.0
Htex,-1.247272727272728
I2FE2SR,0.0
I2FE2SS,0.0
I2FE2SS2,-1.9219473258315423e-18
I2FE2ST,1.9219473258315446e-18
I4FE4SR,-1.9219473258315423e-18
I4FE4ST,-1.9155395633639976e-18
ICDHyr,0.0
ICHORS_copy1,0.0
ICHORS_copy2,0.0
ICHORT,0.0
ICL,0.0
ICYSDS,-3.843894651663085e-18
IDOND,1.0257670355975497e-32
IDOND2,0.0
IDONt2rpp,-1.0257670355975497e-32
IDONtex,-1.0257670355975497e-32
IG3PS,0.0
IGPDH,0.0
IGPS,0.0
ILETA,0.0
ILEabcpp,0.0
ILEt2rpp,6.626189711221084e-18
ILEt3pp,0.0
ILEtex,6.626189711221084e-18
IMPC,0.0
IMPD,0.0
IMPN,0.0
IMPtex,0.0
INDOLEt2pp,0.0
INDOLEt2rpp,0.0
INDOLEtex,0.0
INOSTO,-5.135813185032629e-34
INOSTt4pp,0.0
INSH,0.0
INSK,0.0
INSTtex,3.313416343613531e-19
INSt2pp,0.0
INSt3pp,0.0
INStex,0.0
IPDDI,0.0
IPDPS,4.382560584561178e-33
IPMD,0.0
IPPMIa,0.0
IPPMIb,0.0
IPPS,0.0
IPRNADH,0.0
IPRNADPH,0.0
ISETACabcpp,0.0
ISETACtex,0.0
K2L4Aabcpp,0.0
K2L4Aabctex,0.0
KARA1,-9.651169972365909e-18
KARA2,0.0
KAS14,0.0
KAS15,0.0
KDOCT2,0.0
KDOPP,0.0
KDOPS,0.0
KDUI,0.0
KG6PDC,0.0
Kabcpp,0.0
Kt2pp,0.0
Kt3pp,0.0
Ktex,0.0
LA4NTpp,0.0
LACZ,0.0
LACZpp,0.0
LADGMDH,-6.472778958518136e-19
LALADGLUtex,0.0
LALADGLUtpp,0.0
LALALGLUtex,0.0
LALALGLUtpp,0.0
LALDO2x,0.0
LALDO3,0.0
LALGP,-6.472778958518136e-19
LCADi,0.0
LCARS,0.0
LCARSyi,0.0
LCTSt3ipp,0.0
LCTStex,0.0
LCTStpp,0.0
LDGUNPD,0.0
LDH_D,0.0
LDH_D2,-6.472778958518197e-19
LEUTAi,0.0
LEUabcpp,0.0
LEUt2rpp,0.0
LEUt3pp,0.0
LEUtex,0.0
LGTHL,0.0
LIPACabcpp,0.0
LIPAHT2ex,0.0
LIPAHTex,0.0
LIPAMPL,0.0
LIPATPT,0.0
LIPAabcpp,0.0
LIPAabctex,0.0
LIPOCT,-1.9213605343967876e-18
LIPOS,-1.9213605343967876e-18
LIPOt2pp,0.0
LIPOtex,0.0
LKDRA,0.0
LPADSS,0.0
LPLIPAL1A120pp,0.0
LPLIPAL1A140pp,-4.407390466460299e-19
LPLIPAL1A141pp,0.0
LPLIPAL1A160pp,0.0
LPLIPAL1A161pp,-1.7367461585346887e-18
LPLIPAL1A180pp,0.0
LPLIPAL1A181pp,0.0
LPLIPAL1E120pp,0.0
LPLIPAL1E140pp,4.407390466460299e-19
LPLIPAL1E141pp,0.0
LPLIPAL1E160pp,0.0
LPLIPAL1E161pp,0.0
LPLIPAL1E180pp,-5.18301138492218e-19
LPLIPAL1E181pp,7.756209184618844e-20
LPLIPAL1G120pp,0.0
LPLIPAL1G140pp,0.0
LPLIPAL1G141pp,0.0
LPLIPAL1G160pp,0.0
LPLIPAL1G161pp,0.0
LPLIPAL1G180pp,0.0
LPLIPAL1G181pp,0.0
LPLIPAL2A120,0.0
LPLIPAL2A140,4.407390466460293e-19
LPLIPAL2A141,0.0
LPLIPAL2A160,0.0
LPLIPAL2A161,0.0
LPLIPAL2A180,0.0
LPLIPAL2A181,0.0
LPLIPAL2ATE120,0.0
LPLIPAL2ATE140,0.0
LPLIPAL2ATE141,0.0
LPLIPAL2ATE160,-1.0366022769844352e-18
LPLIPAL2ATE161,0.0
LPLIPAL2ATE180,1.036602276984436e-18
LPLIPAL2ATE181,0.0
LPLIPAL2ATG120,0.0
LPLIPAL2ATG140,0.0
LPLIPAL2ATG141,0.0
LPLIPAL2ATG160,1.0366022769844352e-18
LPLIPAL2ATG161,0.0
LPLIPAL2ATG180,-1.036602276984436e-18
LPLIPAL2ATG181,0.0
LPLIPAL2E120,1.0111132208032988e-33
LPLIPAL2E140,0.0
LPLIPAL2E141,0.0
LPLIPAL2E160,0.0
LPLIPAL2E161,0.0
LPLIPAL2E180,0.0
LPLIPAL2E181,0.0
LPLIPAL2G120,0.0
LPLIPAL2G140,-4.407390466460293e-19
LPLIPAL2G141,0.0
LPLIPAL2G160,0.0
LPLIPAL2G161,0.0
LPLIPAL2G180,4.689634829177488e-18
LPLIPAL2G181,-7.756209184618844e-20
LSERDHr,0.0
LYSAM,0.0
LYSDC,0.0
LYSabcpp,0.0
LYSt2pp,0.0
LYSt3pp,-8.473855109326707e-18
LYStex,8.473855109326707e-18
LYXI,0.0
LYXt2pp,0.0
LYXtex,0.0
L_LACD2,0.0
L_LACD3,0.0
L_LACt2rpp,0.0
L_LACtex,0.0
M1PD,0.0
MACPD,0.0
MALCOAMT,0.0
MALDDH,0.0
MALDt2_2pp,0.0
MALDtex,0.0
MALS,0.0
MALTATr,0.0
MALTHXabcpp,0.0
MALTHXtexi,0.0
MALTPTabcpp,0.0
MALTPTtexi,0.0
MALTTRabcpp,0.0
MALTTRtexi,0.0
MALTTTRabcpp,0.0
MALTTTRtexi,0.0
MALTabcpp,0.0
MALTptspp,0.0
MALTtexi,0.0
MALt2_2pp,0.0
MALt2_3pp,0.0
MALt3pp,0.0
MALtex,0.0
MAN1PT2,0.0
MAN6PI,0.0
MAN6Pt6_2pp,0.0
MAN6Ptex,0.0
MANAO,0.0
MANGLYCptspp,0.0
MANGLYCtex,0.0
MANPGH,0.0
MANptspp,0.0
MANtex,0.0
MC6PH,0.0
MCITD,0.0
MCITL2,0.0
MCITS,0.0
MCOATA,0.0
MCPST,0.0
MCTP1App,0.0
MCTP1Bpp,0.0
MCTP2App,0.0
MDDCP1pp,0.0
MDDCP2pp,0.0
MDDCP3pp,3.086405588535194e-19
MDDCP4pp,3.086405588535194e-19
MDDCP5pp,-6.559506732575292e-19
MDDEP1pp,-1.43670014885919e-19
MDDEP2pp,-1.4200352721120892e-20
MDDEP3pp,0.0
MDDEP4pp,-1.5796425423660105e-20
MDH,0.0
MDH2,0.0
MDH3,0.0
ME1,-3.3687097742139453e-17
ME2,0.0
MECDPDH5,0.0
MECDPS,0.0
MELIBt2pp,0.0
MELIBt3ipp,0.0
MELIBtex,0.0
MEOHtex,0.0
MEOHtrpp,0.0
MEPCT,0.0
MEPNabcpp,0.0
MEPNtex,0.0
METAT,0.0
METDabcpp,0.0
METDtex,0.0
METGLCUR,0.0
METGLCURt2pp,0.0
METGLCURtex,0.0
METNA,0.0
METOX1s,0.0
METOX2s,0.0
METS,0.0
METSOX1abcpp,0.0
METSOX1tex,0.0
METSOX2abcpp,0.0
METSOX2tex,0.0
METSOXR1,0.0
METSOXR2,0.0
METabcpp,0.0
METt3pp,0.0
METtex,0.0
MG2t3_2pp,1.9371158844200125e-19
MG2tex,0.0
MG2tpp,0.0
MG2uabcpp,0.0
MGSA,0.0
MI1PP,0.0
MICITDr,0.0
MINCYCtex,0.0
MINCYCtpp,0.0
MINOHPtexi,-3.313416343613531e-19
MLDCP1App,0.0
MLDCP1Bpp,3.866955555049039e-20
MLDCP2App,-3.086405588535194e-19
MLDCP2Bpp,0.0
MLDCP3App,3.473101144040098e-19
MLDEP1pp,3.473101144040098e-19
MLDEP2pp,-3.473101144040098e-19
MLTG1,0.0
MLTG2,0.0
MLTG3,0.0
MLTG4,0.0
MLTG5,0.0
MLTGY1pp,0.0
MLTGY2pp,-6.3148147042815965e-19
MLTGY3pp,3.1574073521407987e-19
MLTGY4pp,-1.5796425423660105e-20
MLTP1,0.0
MLTP2,0.0
MLTP3,0.0
MMCD,0.0
MMETt2pp,0.0
MMETtex,0.0
MMM,1.8597946170768014e-32
MN2t3pp,0.0
MN2tipp,0.0
MN2tpp,0.0
MN6PP,0.0
MNLptspp,0.0
MNLtex,0.0
MNNH,0.0
MNt2pp,0.0
MNtex,0.0
MOADSUx,0.0
MOAT,0.0
MOAT2,0.0
MOAT3C,0.0
MOBDabcpp,0.0
MOBDtex,0.0
MOCDS,0.0
MOCOS,-1.643016017319773e-22
MOGDS,0.0
MOHMT,0.0
MOX,0.0
MPTAT,0.0
MPTG,0.0
MPTG2,0.0
MPTS,0.0
MPTSS,0.0
MSAR,0.0
MSO3abcpp,0.0
MSO3tex,0.0
MTAN,0.0
MTHFC,0.0
MTHFD,8.103884923011157e-33
MTHFR2,0.0
MTHTHFSs,0.0
MTRPOX,0.0
N2Otex,0.0
N2Otpp,0.0
NACtex,0.0
NACtpp,0.0
NADDP,0.0
NADH10,0.0
NADH16pp,2.494545454545455
NADH17pp,0.0
NADH18pp,0.0
NADH5,0.0
NADH9,0.0
NADHHR,0.0
NADHHS,0.0
NADHPO,0.0
NADHXD,0.0
NADHXE,0.0
NADK,0.0
NADN,-5.349190719244409e-20
NADPHHR,0.0
NADPHHS,0.0
NADPHQR2,0.0
NADPHQR3,0.0
NADPHQR4,0.0
NADPHXD,0.0
NADPHXE,0.0
NADPPPS,-1.0491830853472614e-20
NADS1,0.0
NADTRHD,-8.663410645381379e-17
NAMNPP,0.0
NAt3_1p5pp,0.0
NAt3_2pp,0.0
NAt3pp,0.0
NAtex,0.0
NDP3,0.0
NDP7,0.0
NDPK1,0.0
NDPK2,0.0
NDPK3,1.2287402481265573e-17
NDPK4,0.0
NDPK5,6.011560890799147e-19
NDPK6,0.0
NDPK7,-1.5131238653219522e-18
NDPK8,5.822144615659568e-19
NH4tex,1.4982391488059624e-16
NH4tpp,1.4982391488059626e-16
NHFRBO,0.0
NI2abcpp,0.0
NI2t3pp,0.0
NI2tex,0.0
NI2tpp,0.0
NI2uabcpp,0.0
NMNAT,0.0
NMNDA,0.0
NMNN,5.349190719244409e-20
NMNPtpp,0.0
NMNt7pp,0.0
NMNtex,0.0
NNAM,0.0
NNATr,0.0
NNDMBRT,0.0
NNDPR,0.0
NO2t2rpp,-2.7800380066807057e-33
NO2tex,0.0
NO3R1bpp,0.0
NO3R1pp,0.0
NO3R2bpp,0.0
NO3R2pp,2.7800380066807057e-33
NO3t7pp,0.0
NO3tex,0.0
NODOx,0.0
NODOy,1.3900190033403528e-33
NOVBCNtex,0.0
NOVBCNtpp,0.0
NOtex,0.0
NOtpp,0.0
NTD1,-1.5131238653219522e-18
NTD10,-5.509572554193181e-18
NTD10pp,0.0
NTD11,0.0
NTD11pp,0.0
NTD12,0.0
NTD12pp,0.0
NTD1pp,0.0
NTD2,2.732088759188992e-18
NTD2pp,2.428788852814149e-18
NTD3,1.5131238653219522e-18
NTD3pp,0.0
NTD4,0.0
NTD4pp,0.0
NTD5,0.0
NTD5pp,0.0
NTD6,-5.822144615659568e-19
NTD6pp,0.0
NTD7,0.0
NTD7pp,0.0
NTD8,-3.486949421900388e-19
NTD8pp,0.0
NTD9,3.486949421900401e-19
NTD9pp,0.0
NTP1,0.0
NTP10,0.0
NTP11,0.0
NTP12,0.0
NTP3,0.0
NTP3pp,0.0
NTP5,0.0
NTPP1,0.0
NTPP10,0.0
NTPP11,0.0
NTPP2,0.0
NTPP3,0.0
NTPP4,0.0
NTPP5,0.0
NTPP6,0.0
NTPP7,0.0
NTPP8,0.0
NTPP9,0.0
NTPTP1,0.0
NTPTP2,0.0
NTRIR2x,0.0
NTRIR3pp,0.0
NTRIR4pp,2.7800380066807057e-33
O16A4COLIPAabctex,0.0
O16A4Lpp,0.0
O16AP1pp,0.0
O16AP2pp,0.0
O16AP3pp,0.0
O16AT,6.020491431224957e-18
O16AUNDtpp,0.0
O16GALFT,6.020491431224957e-18
O16GLCT1,6.020491431224957e-18
O16GLCT2,6.020491431224957e-18
O2Stex,0.0
O2tex,1.2472727272727275
O2tpp,1.2472727272727275
OAADC,0.0
OBTFL,-1.8597946170768014e-32
OCBT,0.0
OCDCAtexi,0.0
OCDCEAtexi,0.0
OCTAtex,0.0
OCTDPS,1.0468359196058298e-20
OCTNLL,0.0
OGMEACPD,0.0
OGMEACPR,0.0
OGMEACPS,0.0
OHPBAT,0.0
OHPHM,0.0
OMBZLM,0.0
OMCDC,0.0
OMMBLHX3,0.0
OMMBLHXy,0.0
OMPDC,0.0
OMPHHXy,0.0
OP4ENH,0.0
OPHBDC,-7.686375452276267e-33
OPHHX3,-7.686375452276267e-33
OPHHXy,0.0
OPMEACPD,0.0
OPMEACPR,0.0
OPMEACPS,0.0
ORNDC,7.809020413746975e-19
ORNabcpp,0.0
ORNtex,7.809020413746975e-19
OROTt2_2pp,0.0
OROTtex,0.0
ORPT,0.0
OXAMTC,-7.695610042560167e-18
OXCDC,0.0
OXCOAHDH,1.966296092349537e-32
OXDHCOAT,1.966296092349537e-32
P5CD,-5.041665064117894e-18
P5CR,5.041665064117894e-18
PA120abcpp,0.0
PA140abcpp,0.0
PA141abcpp,0.0
PA160abcpp,-9.629649721936181e-35
PA161abcpp,0.0
PA180abcpp,0.0
PA181abcpp,0.0
PAAT,0.0
PACALDt2rpp,1.966296092349537e-32
PACALDtex,0.0
PACCOAE,1.966296092349537e-32
PACCOAL,1.966296092349537e-32
PACOAT,0.0
PAI2I,0.0
PAI2T,0.0
PANTS,0.0
PAPA120,1.5407439555097887e-33
PAPA120pp,-1.5407439555097887e-33
PAPA140,0.0
PAPA140pp,0.0
PAPA141,0.0
PAPA141pp,0.0
PAPA160,0.0
PAPA160pp,0.0
PAPA161,-1.7367461585346887e-18
PAPA161pp,1.7367461585346887e-18
PAPA180,0.0
PAPA180pp,0.0
PAPA181,0.0
PAPA181pp,0.0
PAPPT3,0.0
PAPSR,-2.52461146889879e-19
PAPSR2,2.52461146889879e-19
PCNO,0.0
PDE1,0.0
PDE4,0.0
PDH,1.2472727272727278
PDX5PO2,0.0
PDX5POi,0.0
PDX5PS,0.0
PDXIx,0.0
PDXIy,0.0
PDXPP,0.0
PE120abcpp,0.0
PE140abcpp,0.0
PE141abcpp,0.0
PE160abcpp,0.0
PE161abcpp,0.0
PE180abcpp,0.0
PE181abcpp,0.0
PEAMNOpp,1.966296092349537e-32
